PT1,PT2,PT3,PT4,PT5,PT6,PT7,PT8,PT9,PT10,PT11,PT12,PT13,PT14,PT15,PT16,PT17,PT18,PT19,PT20,PT21,PT22,PT23,PT24,PT25,PT26,PT27,PT28,PT29,PT30,PT31,PT32,PT33,PT34,PT35,PT36,PT37,PT38,PT39,PT40,PT41,PT42,PT43,PT44,PT45,PT46,PT47,PT48,PT49,PT50,PT51,PT52,PT53,PT54,PT55,PT56,PT57,PT58,PT59,PT60,PT61,PT62,PT63,PT64,PT65,PT66,PT67,PT68,PT69,PT70,PT71,PT72,PT73,PT74,PT75,PT76,PT77,PT78,PT79,PT80,PT81,PT82,PT83,PT84,PT85,PT86,PT87,PT88,PT89,PT90,PT91,PT92,PT93,PT94,PT95,PT96
0.422376518,0.610929701,0.64839519,0.587717696,0.397431699,0.168645605,0.029942978,0.014691471,0.079947273,0.156223202,0.229678811,0.281789611,0.323466779,0.351965904,0.370949407,0.381060627,0.388544025,0.391705597,0.393663622,0.392402503,0.388578401,0.381667655,0.377611559,0.371831818,0.36497598,0.358484963,0.35157231,0.341348697,0.334384396,0.32756065,0.320251536,0.312043565,0.303930167,0.297187034,0.287142133,0.279316102,0.272574667,0.265519048,0.258856931,0.252735689,0.247034367,0.240041866,0.234459888,0.225185098,0.222558585,0.218172874,0.209269216,0.204351165,0.202262568,0.194080632,0.191621318,0.185626821,0.18149073,0.176989583,0.16993578,0.168492545,0.164070089,0.16046771,0.156021568,0.155270754,0.152021973,0.148182485,0.14326946,0.140085753,0.136878723,0.132914757,0.130167485,0.129995356,0.122113248,0.121159326,0.11997915,0.116443093,0.115994451,0.113303525,0.107020917,0.105735529,0.107718487,0.104608446,0.101866144,0.09931894,0.094481688,0.096464916,0.090813719,0.091097091,0.089862094,0.084471081,0.087729913,0.081738427,0.084194901,0.080281095,0.079510727,0.07666113,0.077766177,0.073906816,0.069603487,0.070961003
0.284652116,0.588103253,0.663849165,0.620031796,0.500939005,0.293243822,0.089998015,0.008040261,0.037753638,0.111250421,0.189757385,0.250909091,0.30062026,0.33596978,0.366069023,0.377032093,0.390717104,0.394335001,0.399942285,0.39490803,0.397660209,0.397932823,0.393076673,0.381783538,0.375712436,0.37166383,0.365480677,0.358586495,0.350079308,0.342929881,0.336433454,0.328014266,0.320166213,0.318004189,0.30606691,0.299412941,0.286172447,0.283296056,0.276150863,0.269406576,0.267112875,0.255598495,0.250917529,0.248137415,0.239711849,0.238212454,0.229441933,0.225521115,0.213880665,0.209564052,0.202261912,0.19603342,0.195015828,0.190446281,0.187373422,0.183598486,0.177539436,0.173499048,0.170538675,0.165791999,0.167896835,0.160701007,0.154301633,0.153894042,0.148387239,0.143853908,0.144199759,0.138636537,0.133202951,0.127818592,0.134484117,0.128743128,0.125206794,0.124078947,0.11889409,0.115412161,0.117974622,0.118985689,0.10811367,0.114124753,0.100826269,0.105332233,0.096922896,0.096055166,0.094414829,0.089776252,0.092772146,0.092808975,0.093811521,0.09035219,0.084561082,0.088912563,0.086277841,0.081643641,0.075165589,0.075159276
0.452339214,0.466313682,0.363932804,0.196750037,0.069177476,0.056366403,0.116344119,0.19596444,0.255654504,0.30504651,0.332336427,0.351031907,0.361298109,0.364049268,0.366573886,0.361242299,0.356496931,0.350126701,0.346392597,0.334119335,0.326526788,0.319909596,0.311261998,0.301705797,0.29184947,0.283225669,0.276094809,0.268940114,0.256764816,0.251621685,0.24380875,0.235195861,0.227276642,0.220632373,0.213094276,0.204913566,0.201021396,0.193194071,0.185962135,0.181918951,0.177630857,0.172205238,0.166742286,0.160567486,0.15727782,0.154120533,0.150077894,0.143413631,0.139163622,0.134867587,0.131935164,0.126893036,0.126024873,0.123252291,0.117528733,0.112771839,0.110285805,0.107786456,0.10423132,0.10291096,0.100818472,0.098487173,0.09483316,0.093049344,0.090243925,0.089976604,0.088121079,0.084446874,0.082489414,0.081175273,0.080247452,0.075693666,0.075548214,0.07229087,0.072754429,0.07103604,0.07001889,0.065962204,0.064639339,0.064983274,0.064686965,0.060138863,0.057591294,0.058409103,0.05694761,0.055997311,0.056491341,0.055379002,0.053059698,0.051717446,0.051611218,0.050406127,0.048374325,0.049012591,0.048772109,0.045918387
0.517964445,0.552628226,0.480710889,0.332564088,0.142831312,0.039047811,0.050599054,0.121677857,0.198269266,0.260142853,0.30386162,0.332935884,0.352724437,0.362491874,0.367446206,0.367429051,0.365286895,0.361943826,0.361251364,0.353036945,0.344776226,0.335571199,0.32910751,0.323404448,0.313373652,0.305773796,0.297910067,0.288386453,0.278859569,0.273924693,0.265892324,0.25665096,0.249250897,0.240286453,0.231768835,0.223897994,0.221897462,0.212225452,0.206228821,0.201227538,0.195006617,0.190441808,0.185435624,0.174744484,0.174836138,0.170055525,0.164709441,0.157173861,0.157733594,0.150016105,0.150339698,0.144150692,0.140899393,0.137698465,0.13019907,0.126905059,0.124871546,0.122291029,0.117712955,0.118265152,0.113607863,0.111783875,0.108206849,0.104797528,0.10280418,0.101390304,0.098100871,0.097827589,0.092422487,0.093623964,0.089439254,0.086171203,0.087233469,0.08383057,0.080707341,0.080248743,0.079892618,0.074769678,0.075786858,0.072133148,0.073425233,0.070267483,0.067288637,0.068659177,0.067327536,0.064249388,0.066452802,0.060502729,0.061070473,0.058453256,0.059611878,0.055203497,0.055786527,0.055376522,0.053551167,0.053730155
0.534225985,0.604723433,0.571566928,0.469565346,0.255470783,0.071600475,0.016123939,0.058379764,0.138954159,0.209767174,0.268314452,0.307938129,0.337281874,0.355360697,0.364744571,0.369517803,0.370249433,0.370377062,0.371804913,0.367572018,0.359650027,0.349351781,0.34511476,0.3419543,0.332788543,0.324977796,0.31783065,0.306835265,0.298200846,0.293891879,0.286072582,0.2768673,0.269531959,0.259971601,0.250467803,0.241973038,0.241008894,0.231006691,0.225475183,0.219712339,0.212729273,0.208287351,0.203570435,0.190001442,0.192472566,0.187211294,0.179311627,0.171952745,0.175691225,0.165321405,0.167378878,0.160824718,0.155687579,0.151931964,0.14315923,0.141334021,0.139107633,0.136617073,0.131345064,0.133038211,0.127440703,0.125294703,0.121802951,0.117533711,0.115783235,0.112853206,0.108963817,0.110995108,0.102320921,0.105106229,0.09977087,0.097053795,0.098789734,0.095577754,0.089237081,0.089538819,0.090630619,0.084956949,0.086446476,0.08066495,0.081340074,0.080738559,0.076579822,0.078360691,0.076909516,0.071988954,0.075812713,0.066805428,0.06955908,0.0660714,0.067571171,0.061743227,0.06423078,0.062029295,0.058523556,0.060860779
0.489767083,0.625915481,0.631450487,0.571471008,0.378362905,0.154639241,0.025485984,0.017647437,0.083258845,0.157389894,0.227071379,0.277214154,0.316089367,0.343544733,0.36050881,0.368064607,0.373195235,0.375498338,0.379962416,0.377386636,0.371984968,0.363361234,0.361094096,0.357220168,0.34942019,0.341390565,0.335785378,0.324541979,0.315381012,0.312075621,0.304869091,0.295857736,0.288601166,0.280790563,0.269342802,0.260369031,0.25799746,0.249497878,0.244732251,0.237825342,0.231709542,0.225342907,0.221236473,0.208465997,0.21117093,0.206352548,0.196160724,0.189656779,0.191614196,0.181012639,0.182010732,0.175245605,0.169667024,0.166030548,0.157752898,0.156200333,0.153275618,0.15099394,0.145517612,0.146560998,0.142735952,0.138957626,0.135168759,0.13135674,0.128392692,0.124409871,0.120968979,0.122619428,0.112396149,0.115010229,0.112469727,0.108718422,0.109818703,0.107774548,0.099044553,0.099127841,0.101899419,0.097746905,0.095927846,0.09236958,0.088665985,0.091241966,0.084699341,0.086371203,0.08469218,0.078728579,0.083883557,0.075317361,0.078888601,0.074979777,0.074631241,0.071052412,0.073259901,0.069378071,0.063681521,0.067062759
0.382395801,0.61877655,0.659858297,0.621015963,0.488036634,0.272297898,0.074315331,0.001952061,0.035841714,0.108210337,0.184604245,0.244990217,0.292638486,0.328856395,0.356380343,0.36479188,0.375842898,0.378759803,0.3872988,0.3828024,0.382668453,0.379160054,0.377702966,0.369600908,0.362907041,0.35584388,0.351684134,0.342174131,0.33145869,0.328851051,0.322480713,0.313405052,0.306511898,0.302551719,0.288463296,0.279939014,0.273000197,0.267880909,0.263816626,0.255418593,0.251981651,0.241492188,0.238403226,0.230623201,0.230145772,0.227014807,0.215888623,0.210407894,0.204798873,0.196891352,0.193895652,0.186900767,0.182971071,0.179988468,0.174467639,0.171338061,0.167199044,0.16504933,0.160176147,0.158420869,0.159051797,0.152351277,0.147528736,0.145710517,0.140220715,0.135896484,0.134319746,0.132221394,0.122994772,0.122942138,0.127153433,0.121022146,0.11985446,0.119659955,0.110331669,0.108888836,0.113015759,0.112570368,0.103560489,0.107031917,0.09554738,0.101138589,0.091345237,0.09228887,0.090275884,0.084338717,0.09014443,0.085977629,0.088764882,0.084921848,0.080323406,0.082868666,0.082263412,0.077331803,0.069117911,0.072127163
0.227394717,0.586592502,0.66343401,0.626515335,0.571663463,0.395567056,0.142682054,0.00521473,0.000778186,0.068899127,0.148398547,0.21748768,0.272272441,0.314668219,0.353703405,0.362247676,0.379745305,0.382442197,0.394609133,0.385441771,0.392476695,0.396765117,0.394170549,0.379588648,0.373475014,0.369087265,0.36544453,0.359725789,0.347371884,0.344123144,0.338557418,0.3292056,0.322727794,0.323717366,0.307555626,0.300596387,0.28631835,0.285816689,0.281353601,0.271946304,0.272368537,0.256745922,0.254559409,0.254745824,0.247307529,0.247130594,0.236844164,0.232387527,0.215329768,0.212361776,0.20337066,0.19626523,0.195993506,0.193387521,0.192335752,0.186276889,0.180371531,0.177842134,0.174568897,0.168346662,0.174840395,0.164659702,0.15805069,0.159347527,0.151033995,0.146789085,0.148409913,0.139971384,0.134179814,0.128913842,0.141925335,0.133122936,0.128422352,0.129873244,0.12242963,0.118328566,0.122911648,0.127211199,0.109168934,0.12243534,0.101906502,0.109532164,0.096785915,0.096400119,0.094045325,0.0891748,0.094451392,0.097524675,0.098229872,0.094890796,0.084778393,0.095474506,0.090375809,0.085128282,0.074907721,0.075979355
0.223403076,0.149209626,0.008022112,0.025671842,0.146139206,0.2636714,0.350679071,0.4122387,0.43597088,0.457030548,0.451957331,0.46038836,0.448208699,0.43745895,0.431903192,0.421493689,0.404898773,0.397372728,0.381165454,0.36768404,0.357089518,0.345843146,0.335137882,0.326832279,0.31457731,0.297011228,0.291373817,0.285905677,0.265738638,0.259617922,0.251235099,0.242841321,0.234794256,0.226892808,0.219213518,0.20679477,0.207027103,0.20248066,0.191287172,0.181911113,0.179003462,0.174479904,0.167320634,0.16294237,0.158806394,0.15790675,0.147284775,0.141578918,0.141433419,0.134502662,0.129353502,0.130974226,0.126194297,0.123684852,0.114491922,0.110924084,0.105531322,0.108856843,0.101882291,0.104472801,0.101944436,0.098679565,0.094904831,0.093466519,0.091708767,0.08911099,0.088732444,0.085942004,0.080652053,0.079355276,0.077306007,0.073090796,0.072944572,0.067935869,0.071515158,0.067044481,0.072536259,0.064275092,0.061999978,0.061989391,0.058497651,0.061637356,0.055946304,0.057126431,0.054656636,0.05175576,0.053253204,0.054350395,0.052062846,0.05091089,0.051499605,0.054817717,0.053676069,0.047299522,0.050936697,0.042669758
0.322009678,0.292396819,0.122831144,0.012398026,0.048288487,0.16593208,0.278933505,0.363838086,0.404257553,0.436974967,0.442323085,0.45710509,0.453793123,0.448681205,0.446556605,0.435944046,0.42502805,0.415454291,0.405207457,0.391679679,0.381581826,0.369981049,0.360595417,0.350473807,0.338071693,0.323558286,0.316186337,0.307607726,0.291250849,0.284943587,0.275913084,0.266802978,0.258799448,0.250545052,0.239928919,0.229809792,0.22780455,0.221294005,0.213534552,0.203127452,0.199095252,0.192763287,0.185868425,0.181898819,0.178744511,0.174655493,0.166579584,0.160047032,0.155912443,0.150651077,0.144045099,0.142781807,0.138484971,0.138174085,0.129241946,0.124950997,0.120278227,0.12299368,0.115505635,0.117128013,0.114467876,0.111574281,0.106012667,0.104418156,0.100707353,0.099791862,0.097853993,0.09495544,0.09051425,0.089654183,0.088345077,0.082641704,0.08225755,0.078168377,0.079961007,0.075659143,0.080514751,0.074527166,0.071151973,0.07207621,0.06801739,0.068887275,0.062879134,0.063874382,0.061942043,0.058871047,0.060705371,0.061532549,0.058934369,0.05671745,0.057053347,0.060416937,0.057667325,0.053411656,0.056510814,0.049337352
0.381121317,0.401087211,0.250008666,0.061568792,0.004714055,0.083608716,0.200641444,0.303328173,0.363463596,0.408739566,0.426927794,0.447481598,0.453326048,0.454309917,0.454395202,0.446145122,0.440379797,0.430206319,0.423755077,0.412694007,0.402482163,0.389891922,0.381799774,0.370993976,0.359341882,0.347515147,0.338431764,0.326947864,0.315497304,0.307892935,0.298455297,0.289280908,0.280936867,0.271976299,0.260438239,0.252183858,0.248100066,0.239498862,0.234226385,0.223963128,0.217980743,0.211197096,0.203752731,0.199903676,0.196885736,0.189560822,0.184039151,0.177477512,0.17105192,0.166912263,0.15941049,0.156054784,0.151868372,0.152490384,0.143579146,0.139545616,0.135290434,0.136493386,0.12868693,0.129697264,0.12581797,0.12392835,0.117646108,0.115115894,0.11039777,0.110970269,0.106885814,0.104524477,0.101222249,0.100377296,0.098480231,0.092232999,0.091773654,0.08803221,0.088678039,0.084816496,0.088016158,0.083514072,0.081076033,0.080917181,0.077775477,0.076241133,0.070918054,0.071138949,0.070240363,0.067007897,0.06848223,0.06831094,0.065835391,0.062582082,0.063573149,0.06507897,0.061880263,0.059526359,0.062570611,0.056411848
0.399435393,0.467258524,0.370154241,0.164881673,0.025605807,0.030550586,0.124845315,0.234181042,0.31465398,0.372612901,0.405673126,0.431776705,0.446678056,0.453417133,0.455076995,0.451914938,0.450272862,0.441983628,0.435883333,0.429734807,0.419184983,0.405594392,0.398044042,0.388001646,0.377974318,0.368295178,0.357734591,0.344381304,0.338016904,0.327777146,0.318172976,0.309785439,0.300562442,0.290880226,0.28061043,0.273594187,0.267380978,0.257444783,0.252293995,0.243491809,0.23562537,0.22968703,0.220835418,0.216581631,0.212201832,0.202857463,0.198910014,0.19337552,0.186773311,0.183002386,0.174945786,0.170770544,0.166591979,0.166474675,0.157149172,0.154608632,0.149995272,0.149083557,0.141568194,0.142316368,0.136527051,0.135961129,0.129286111,0.125655876,0.121208193,0.122174129,0.116497715,0.115265296,0.112624273,0.110947066,0.107347081,0.101794201,0.101391015,0.09699903,0.097397777,0.09393314,0.095447373,0.091137194,0.091201137,0.088138644,0.086945016,0.083627453,0.079874062,0.079137124,0.07929853,0.075742655,0.076267873,0.074523286,0.072604546,0.068491683,0.070980051,0.069116756,0.066739205,0.065259572,0.068973673,0.063276967
0.376651187,0.493968683,0.470189965,0.297543082,0.101499181,0.016040955,0.063959664,0.164232002,0.260461116,0.33000475,0.378765131,0.40972652,0.433867824,0.445672767,0.449357657,0.45296624,0.455043241,0.450666723,0.442018326,0.441819374,0.431498228,0.418224909,0.409836087,0.400812185,0.393252814,0.385831631,0.374003246,0.360285067,0.358741091,0.34460093,0.335053953,0.32824267,0.317457494,0.307885411,0.300598349,0.2945103,0.284968442,0.275030547,0.267342337,0.261609591,0.25266631,0.248151342,0.237208985,0.232711291,0.224787179,0.215344666,0.21202129,0.208613048,0.202438386,0.199004594,0.190026074,0.185973076,0.182568556,0.180062482,0.170498539,0.170341791,0.164377336,0.160774468,0.15457432,0.154630899,0.147334405,0.147840241,0.140375649,0.136288934,0.133182769,0.133000631,0.127316098,0.126901278,0.124673029,0.12072566,0.115603686,0.111609786,0.11099934,0.105128889,0.106388328,0.102932664,0.103011348,0.09811104,0.100830698,0.094605899,0.094970796,0.090797583,0.089272647,0.087431667,0.088425625,0.084669507,0.0835823,0.080713222,0.079394219,0.074803775,0.07889208,0.073479222,0.072293958,0.070498585,0.075571525,0.069306451
0.311406818,0.492560317,0.545553388,0.425311648,0.20815364,0.045078931,0.032451822,0.10509087,0.205415926,0.283589188,0.346779024,0.381718884,0.415507851,0.431886655,0.439402265,0.449596886,0.456143799,0.455962248,0.444211904,0.448500875,0.440033152,0.429726695,0.419080051,0.409383277,0.40469749,0.400522421,0.387480519,0.375020342,0.377710228,0.359045509,0.349768571,0.344780379,0.332059713,0.324225716,0.320374724,0.315523073,0.300327912,0.29190721,0.28021354,0.278702184,0.269936427,0.266120745,0.253026513,0.249872784,0.235980867,0.228243992,0.225478183,0.224822259,0.21692392,0.214970466,0.203892566,0.20009197,0.199009994,0.193201861,0.184722009,0.186690845,0.178625383,0.171871995,0.168051322,0.165973114,0.158903839,0.159516527,0.150613822,0.147302578,0.145729525,0.143308446,0.139539898,0.13823893,0.137177603,0.129188519,0.124610901,0.122102026,0.120394642,0.113043777,0.116217532,0.112084762,0.110704106,0.105828792,0.109292202,0.102139212,0.10182849,0.097636184,0.098353399,0.095050382,0.096610085,0.093242754,0.089922661,0.087859029,0.086615053,0.082064446,0.086533507,0.079435709,0.078371307,0.075631438,0.082114425,0.074216568
0.27024409,0.230812187,0.080881576,0.017831741,0.081668168,0.196928098,0.297365245,0.37133465,0.403023466,0.431271936,0.432134658,0.443170401,0.436109033,0.428569782,0.425956921,0.415256467,0.40209882,0.394050273,0.380756157,0.366864605,0.357379227,0.347775029,0.337444855,0.327349389,0.315873316,0.300003156,0.294353344,0.288395466,0.269403014,0.26350973,0.255136006,0.246918308,0.238450247,0.231631469,0.223278246,0.211728984,0.210111325,0.205142475,0.194853773,0.186322509,0.183726005,0.178126485,0.170966434,0.167670505,0.162965174,0.161420367,0.152444994,0.146772524,0.143257358,0.138222433,0.131606982,0.131731947,0.128508796,0.12683509,0.118360852,0.114073469,0.10900738,0.111329191,0.105015242,0.106220781,0.104601728,0.101427203,0.096747606,0.095817168,0.092772929,0.091463655,0.090808793,0.086866431,0.083029712,0.081014452,0.080537099,0.075133706,0.074667306,0.070044396,0.073680573,0.069220916,0.073809505,0.066973496,0.063676909,0.065192848,0.061507336,0.062219114,0.05678059,0.057948399,0.055637022,0.053483391,0.054602972,0.056699528,0.053255969,0.052031743,0.052224103,0.055702478,0.053174141,0.048799663,0.052248891,0.044042986
0.357066158,0.357940393,0.210158786,0.050271295,0.019639257,0.107167256,0.218724574,0.312430902,0.36356627,0.404082514,0.417692312,0.434916838,0.437650102,0.436341328,0.436079968,0.426758477,0.419386114,0.409669686,0.402211533,0.3897744,0.38013409,0.369181523,0.360476674,0.349570065,0.338118495,0.325800256,0.317809857,0.308206294,0.294746047,0.288064433,0.279106376,0.270195395,0.261941631,0.253973506,0.243440611,0.234556234,0.230977416,0.223374421,0.216877462,0.207762452,0.203008802,0.196456574,0.189405276,0.185749604,0.182294955,0.176873515,0.170965762,0.164531354,0.158442994,0.154469406,0.147438037,0.144589509,0.14135011,0.141327792,0.132917921,0.128606754,0.124391414,0.125554963,0.118574908,0.119340742,0.116456774,0.114187612,0.108368677,0.106526089,0.102278498,0.102535381,0.099644974,0.096449304,0.093374478,0.092187143,0.091215019,0.084975391,0.084587026,0.080719373,0.082226367,0.078400975,0.08148732,0.07661253,0.073747184,0.074675788,0.071367954,0.069861329,0.064622331,0.065242799,0.063990398,0.061375394,0.062791586,0.063371849,0.060529213,0.057974714,0.058493509,0.060545354,0.057292079,0.05495698,0.057775417,0.051267127
0.40805988,0.448100328,0.338175353,0.140910957,0.021143207,0.042583107,0.138556687,0.242405014,0.314810071,0.368226356,0.396910453,0.420513879,0.432925626,0.437839819,0.439224329,0.434081211,0.431311101,0.42247173,0.417525175,0.409195213,0.399009108,0.386383,0.378878147,0.368858547,0.358302753,0.348632682,0.338744489,0.326361078,0.318401268,0.309861642,0.300571495,0.291796301,0.283258208,0.273974872,0.263371378,0.256280085,0.251168196,0.241525648,0.236670143,0.22806843,0.221085886,0.214952676,0.207193041,0.202431889,0.199184232,0.190899676,0.18690647,0.180686757,0.174506364,0.170591273,0.163687173,0.15918577,0.155526652,0.155602214,0.146654072,0.143524885,0.139511948,0.13901675,0.131806922,0.132671084,0.127676205,0.126693202,0.120309604,0.11718974,0.112910351,0.11381242,0.108923534,0.1072859,0.104351894,0.103435615,0.100629795,0.094771534,0.094700321,0.090663117,0.09073535,0.087613155,0.089214495,0.084929551,0.084248531,0.082494549,0.080877081,0.077722978,0.073489653,0.073438796,0.073259955,0.069953828,0.071184092,0.069448714,0.067668064,0.063933898,0.065734392,0.064657022,0.062128245,0.060882046,0.063679274,0.058531935
0.421195837,0.499023314,0.449596485,0.271028986,0.08425085,0.015368891,0.069197518,0.168230892,0.259051323,0.324651129,0.369729231,0.399520059,0.421600288,0.432445153,0.435631847,0.436732106,0.437713248,0.432210431,0.426390568,0.424036948,0.413477205,0.39983733,0.392573663,0.384346866,0.375667879,0.368008941,0.356781902,0.342913206,0.339932007,0.328453973,0.319098283,0.311388705,0.30188543,0.291852849,0.283002779,0.276957181,0.269873647,0.259434723,0.253562938,0.246816221,0.238252693,0.233400984,0.224176526,0.218057645,0.213371635,0.203967682,0.200451251,0.195649504,0.190864954,0.186511137,0.17961944,0.174726387,0.170871499,0.169451028,0.159705684,0.158889701,0.154139908,0.151572085,0.144941516,0.145909155,0.1388271,0.139062287,0.132023779,0.127959919,0.124718878,0.12483108,0.119118711,0.119251459,0.115800496,0.114098488,0.109123278,0.104624192,0.104838601,0.099755252,0.09923882,0.096586124,0.09719526,0.092401315,0.094558922,0.089143664,0.08936122,0.085581905,0.08296154,0.082213518,0.082863744,0.078786459,0.079322071,0.075250494,0.074706841,0.070116947,0.073650092,0.06875153,0.067799864,0.066346331,0.069799213,0.065202605
0.392237701,0.517462751,0.536582188,0.407218923,0.188010076,0.033171683,0.026483275,0.101946307,0.201001717,0.276033711,0.336779168,0.371988966,0.404071306,0.420803186,0.427231147,0.434803559,0.439895253,0.438551902,0.430403519,0.433768665,0.423952935,0.411281258,0.403178849,0.395636177,0.389646886,0.384168165,0.372061873,0.35805175,0.359352776,0.344316397,0.335170213,0.329122871,0.318097538,0.308821311,0.302449949,0.297281115,0.286458445,0.276737788,0.268166636,0.264418832,0.255393435,0.251471556,0.240464952,0.234211756,0.226044067,0.21719725,0.213494741,0.211111393,0.206434461,0.202421067,0.19441267,0.189658827,0.18669933,0.182830103,0.173097191,0.174838127,0.168519203,0.163491922,0.158370772,0.158400882,0.150606466,0.151334558,0.143175801,0.139156012,0.137218828,0.135415758,0.130490884,0.131260113,0.127602102,0.123606417,0.118046098,0.114945568,0.114808603,0.108541091,0.108289255,0.105557204,0.105456173,0.10038692,0.10405175,0.096392978,0.096668827,0.093260558,0.092322096,0.090605203,0.091833421,0.087383885,0.086674995,0.081773536,0.082041945,0.077065021,0.081576634,0.074109686,0.074142679,0.071613728,0.075971339,0.070883466
0.314825754,0.513204515,0.596429881,0.513967942,0.304317889,0.098121515,0.023798312,0.055582529,0.145847881,0.225581947,0.298827242,0.33935537,0.381456929,0.404213397,0.416732928,0.429201845,0.43969039,0.441477169,0.432194903,0.438286325,0.431516402,0.422871646,0.413112609,0.40343673,0.400113658,0.397647364,0.384953427,0.372384131,0.376703302,0.358328996,0.349665741,0.345079328,0.332671926,0.326138222,0.321502102,0.317662638,0.300682211,0.293332849,0.281962666,0.281183702,0.273242665,0.268457439,0.256193308,0.25266645,0.23884413,0.231903026,0.228419446,0.228652705,0.219972052,0.218193769,0.207193379,0.202436583,0.201956105,0.195760352,0.187965916,0.190963727,0.182654855,0.175152147,0.172252204,0.16953185,0.163548067,0.163367239,0.153630771,0.151018544,0.14951734,0.145665722,0.143068901,0.141905762,0.139498131,0.131506295,0.128755207,0.126056178,0.124291491,0.117613865,0.118468344,0.114767417,0.113954338,0.110336128,0.112057,0.106157113,0.103107181,0.100792132,0.10066066,0.097539905,0.099086062,0.095032927,0.092750059,0.090002063,0.090090465,0.085238626,0.088549559,0.081916087,0.080986215,0.077342142,0.081959039,0.075527073
0.307071272,0.298747518,0.163394929,0.042398414,0.042270708,0.136434494,0.240330273,0.324236215,0.365398398,0.40115872,0.409353579,0.422856531,0.421567908,0.417537765,0.417018315,0.406974283,0.397394921,0.388747512,0.378997363,0.36528239,0.356464694,0.347744604,0.338107388,0.3269315,0.316057144,0.302553411,0.296255996,0.289326604,0.272876271,0.266980977,0.258633257,0.250331094,0.241765155,0.235266672,0.226548188,0.216316407,0.213199504,0.207064619,0.198344132,0.190847119,0.18765134,0.181544957,0.174470451,0.171543345,0.16677861,0.16392168,0.157236008,0.151291907,0.145471191,0.141779117,0.134792768,0.133094276,0.131049391,0.129906899,0.122052954,0.117378211,0.1128837,0.113882074,0.107947293,0.108255395,0.106651194,0.10391904,0.098869243,0.097827531,0.094075827,0.094038116,0.092534284,0.088044854,0.085601843,0.083394526,0.083559697,0.077370906,0.076868925,0.072594057,0.07591219,0.07186762,0.074775595,0.069175693,0.065941574,0.068026258,0.064741542,0.063092309,0.058130825,0.05903475,0.057329045,0.055654594,0.056549385,0.058572907,0.054824933,0.053259496,0.053366117,0.056043007,0.052717102,0.050344135,0.053344571,0.045809691
0.387644606,0.410492596,0.296006297,0.116430458,0.023093536,0.062059177,0.158460709,0.255454822,0.317996637,0.366633363,0.389804015,0.410075099,0.41910503,0.421461076,0.422701356,0.415796498,0.411442368,0.402525912,0.397497841,0.386754928,0.377335383,0.366600494,0.358541886,0.348085279,0.337362284,0.32735606,0.318574616,0.30809207,0.29768809,0.290552639,0.281688536,0.272851535,0.264534544,0.256274037,0.246207358,0.238501448,0.234050485,0.225236201,0.219544375,0.211860926,0.206164032,0.199988043,0.192878704,0.188310507,0.184992268,0.178578716,0.174341265,0.167806433,0.161646196,0.157903066,0.151616936,0.147321082,0.144715355,0.144383693,0.136061868,0.13221305,0.128412282,0.128091233,0.121547496,0.122100148,0.118352025,0.116792953,0.110857372,0.108521514,0.104515895,0.105239127,0.101584563,0.098846835,0.096208855,0.095145704,0.093546139,0.087429034,0.087399416,0.08340573,0.084290565,0.081177727,0.082672018,0.078138419,0.07660952,0.076499781,0.07442561,0.071246594,0.066822919,0.067268184,0.066657273,0.064036342,0.065382497,0.064566342,0.062325596,0.059310255,0.060364121,0.060336593,0.057438817,0.056360714,0.058728884,0.053282312
0.434265521,0.485740657,0.417088006,0.238283538,0.069019342,0.022055074,0.082747153,0.179221558,0.262012032,0.323374805,0.363285506,0.39065371,0.409852595,0.418616431,0.421559231,0.420157536,0.419816336,0.413389514,0.409509117,0.404114946,0.393981269,0.381388254,0.374316391,0.366015345,0.356448699,0.348749432,0.338311876,0.325413657,0.320270541,0.311048313,0.30195726,0.293547758,0.284836191,0.275120486,0.265574657,0.259288061,0.253755417,0.243356797,0.238112817,0.231335366,0.223619585,0.218455093,0.210546013,0.203695299,0.200694982,0.192299883,0.188729767,0.182774973,0.178505586,0.17378401,0.168394595,0.162957016,0.15956692,0.158504357,0.149130181,0.147332969,0.143385168,0.141472205,0.134922281,0.136075845,0.129893706,0.129569345,0.12296189,0.119384779,0.116179634,0.116356814,0.111357815,0.110984808,0.107186755,0.106569048,0.1024232,0.097443321,0.098042269,0.093437422,0.092515932,0.090242731,0.09095313,0.08613022,0.087367796,0.08352181,0.083285344,0.07962085,0.076284244,0.076349296,0.076566852,0.072767842,0.074197833,0.070114364,0.069665925,0.065479985,0.0681867,0.06436211,0.063125426,0.062021728,0.064362639,0.060432711
